file,province,field,value,count,pct
ODB_v3_ON_1,ON,dataset,Building Outlines; Retirement Homes,26,0.0013
ODB_v3_ON_1,ON,dataset,Building Footprints; Cultural Spaces Inventory - Community; Municipal Address Points,25,0.0013
ODB_v3_ON_1,ON,dataset,Building Footprints; Municipal Address Points; City Facilities - Protective Services,23,0.0011
ODB_v3_ON_1,ON,dataset,Building Outlines; EarlyON Child and Family Centres; Licensed Child Care Centres; School Locations - All Types,21,0.001
ODB_v3_ON_1,ON,dataset,Building Footprints; Municipal Address Points; Cultural Spaces Inventory - Heritage,21,0.001
ODB_v3_ON_1,ON,dataset,Building Outlines; About Address Points (Municipal) - Toronto One Address Repository; Retirement Homes,20,0.001
ODB_v3_ON_1,ON,dataset,Building Footprints; Cultural Spaces Inventory - Heritage,20,0.001
ODB_v3_ON_1,ON,dataset,Building Footprints; City Facilities - Protective Services,19,0.0009
ODB_v3_ON_1,ON,dataset,Buildings; Public Health Facility,18,0.0009
ODB_v3_ON_1,ON,dataset,Building Outlines; About Address Points (Municipal) - Toronto One Address Repository; Police Facility Locations,18,0.0009
ODB_v3_ON_1,ON,dataset,Building Footprints; City Facilities - Protective Services; Municipal Address Points,18,0.0009
ODB_v3_ON_1,ON,dataset,"Building Footprint (Public View); Civic Addresses (Public View); Dining, Lodging, POI (Public View)",18,0.0009
ODB_v3_ON_1,ON,dataset,Building Outlines; EarlyON Child and Family Centres,16,0.0008
ODB_v3_ON_1,ON,dataset,Building Footprints; Municipal Address Points; Cultural Spaces Inventory - Store,15,0.0008
ODB_v3_ON_1,ON,dataset,Buildings; Address Points; Heritage Cornwall DesignatedSites,14,0.0007
ODB_v3_ON_1,ON,dataset,Building Outlines; Fire Facility Locations,14,0.0007
ODB_v3_ON_1,ON,dataset,Building Outlines; About Address Points (Municipal) - Toronto One Address Repository; Licensed Child Care Centres; School Locations - All Types,14,0.0007
ODB_v3_ON_1,ON,dataset,Building Footprints (Open Data View); Civic Address Points (Open Data View); Community Hall,14,0.0007
ODB_v3_ON_1,ON,dataset,Oshawa Building Footprints; Oshawa Senior's Residences,13,0.0006
ODB_v3_ON_1,ON,dataset,Oshawa Building Footprints; Oshawa Addresses; Oshawa Educational Facilities,13,0.0006
ODB_v3_ON_1,ON,dataset,Buildings; Museums,13,0.0006
ODB_v3_ON_1,ON,dataset,Buildings; Government Centre,13,0.0006
ODB_v3_ON_1,ON,dataset,Building Outlines; Licensed Child Care Centres; About Address Points (Municipal) - Toronto One Address Repository,13,0.0006
ODB_v3_ON_1,ON,dataset,Building Footprints; Cultural Spaces Inventory - Learning; Municipal Address Points,13,0.0006
ODB_v3_ON_1,ON,dataset,Pickering Building Footprints; Pickering Address Points; Pickering Points of Interest,12,0.0006
ODB_v3_ON_1,ON,dataset,Building Footprint; Address Point; Post-Secondary Institution,12,0.0006
ODB_v3_ON_1,ON,dataset,Building Footprint (Public View); Facility Sites Point (Public View); Civic Addresses (Public View),12,0.0006
ODB_v3_ON_1,ON,dataset,Pickering Building Footprints; Pickering Facilities,11,0.0006
ODB_v3_ON_1,ON,dataset,Building Outlines; School Locations - All Types; About Address Points (Municipal) - Toronto One Address Repository,11,0.0006
ODB_v3_ON_1,ON,dataset,Building Outlines; Parks and Recreation Facilities; School Locations - All Types,11,0.0006
ODB_v3_ON_1,ON,dataset,Building Outlines; Ambulance Station Locations,11,0.0006
ODB_v3_ON_1,ON,dataset,Building Footprints; Cultural Spaces Inventory - Store,11,0.0006
ODB_v3_ON_1,ON,dataset,Building Footprints (Open Data View); Emergency Services,11,0.0006
ODB_v3_ON_1,ON,dataset,Oshawa Building Footprints; Oshawa Community Centres,10,0.0005
ODB_v3_ON_1,ON,dataset,Building Outlines; EarlyON Child and Family Centres; School Locations - All Types,10,0.0005
ODB_v3_ON_1,ON,dataset,Buildings; Address Points; Cornwall Schools,9,0.0004
ODB_v3_ON_1,ON,dataset,Building Outlines; Licensed Child Care Centres; School Locations - All Types; About Address Points (Municipal) - Toronto One Address Repository,9,0.0004
ODB_v3_ON_1,ON,dataset,Building Outlines; About Address Points (Municipal) - Toronto One Address Repository; Places of Worship; School Locations - All Types,9,0.0004
ODB_v3_ON_1,ON,dataset,Building Outlines; About Address Points (Municipal) - Toronto One Address Repository; Ambulance Station Locations,9,0.0004
ODB_v3_ON_1,ON,dataset,Building Footprints (Open Data View); Civic Address Points (Open Data View); Emergency Services,9,0.0004
ODB_v3_ON_1,ON,dataset,Building Footprints; Ottawa Craft Breweries 2023; Municipal Address Points,8,0.0004
ODB_v3_ON_1,ON,dataset,Building Footprints; Cultural Spaces Inventory - Heritage; Municipal Address Points,8,0.0004
ODB_v3_ON_1,ON,dataset,Oshawa Building Footprints; Oshawa Addresses; Oshawa Senior's Residences,7,0.0003
ODB_v3_ON_1,ON,dataset,Buildings; Fire Stations,7,0.0003
ODB_v3_ON_1,ON,dataset,Buildings; Cornwall Schools; Address Points,7,0.0003
ODB_v3_ON_1,ON,dataset,Buildings; Civic Address Points; Education Facility,7,0.0003
ODB_v3_ON_1,ON,dataset,Building Outlines; Places of Worship; School Locations - All Types,7,0.0003
ODB_v3_ON_1,ON,dataset,Building Outlines; Parks and Recreation Facilities; About Address Points (Municipal) - Toronto One Address Repository,7,0.0003
ODB_v3_ON_1,ON,dataset,Buildings; Civic Address Points; Public Health Facility,6,0.0003
ODB_v3_ON_1,ON,dataset,Buildings; Arenas,6,0.0003
ODB_v3_ON_1,ON,dataset,Building Outlines; EarlyON Child and Family Centres; Licensed Child Care Centres,6,0.0003
ODB_v3_ON_1,ON,dataset,Building Outlines; About Address Points (Municipal) - Toronto One Address Repository; School Locations - All Types; EarlyON Child and Family Centres,6,0.0003
ODB_v3_ON_1,ON,dataset,Building Footprints in the City of Quinte West; Quinte West Schools,6,0.0003
ODB_v3_ON_1,ON,dataset,Building Footprints (Open Data View); Civic Address Points (Open Data View); School,6,0.0003
ODB_v3_ON_1,ON,dataset,Automatically Extracted Buildings; Indigenous Community Infrastructure,6,0.0003
ODB_v3_ON_1,ON,dataset,Pickering Building Footprints; Pickering Address Points; Pickering Facilities,5,0.0003
ODB_v3_ON_1,ON,dataset,Buildings; Shopping Centre,5,0.0003
ODB_v3_ON_1,ON,dataset,Buildings; Retirement Residence,5,0.0003
ODB_v3_ON_1,ON,dataset,Buildings; Libraries,5,0.0003
ODB_v3_ON_1,ON,dataset,Building Outlines; Places of Interest and Toronto Attractions; About Address Points (Municipal) - Toronto One Address Repository,5,0.0003
ODB_v3_ON_1,ON,dataset,Building Outlines; About Address Points (Municipal) - Toronto One Address Repository; School Locations - All Types; Licensed Child Care Centres,5,0.0003
ODB_v3_ON_1,ON,dataset,Building Outlines; About Address Points (Municipal) - Toronto One Address Repository; Ambulance Station Locations; Fire Facility Locations,5,0.0003
ODB_v3_ON_1,ON,dataset,Building Footprints; Ottawa Craft Breweries 2023,5,0.0003
ODB_v3_ON_1,ON,dataset,Building Footprints; Cultural Spaces Inventory - Store; Municipal Address Points,5,0.0003
ODB_v3_ON_1,ON,dataset,"Building Footprint (Public View); Dining, Lodging, POI (Public View)",5,0.0003
ODB_v3_ON_1,ON,dataset,Oshawa Building Footprints; Oshawa Addresses; Oshawa Community Centres,4,0.0002
ODB_v3_ON_1,ON,dataset,OPENNewmarket Buildings; OPENNewmarket Landmarks; OPENNewmarket Address,4,0.0002
ODB_v3_ON_1,ON,dataset,Buildings; Theatres,4,0.0002
ODB_v3_ON_1,ON,dataset,Buildings; Penitentiary,4,0.0002
ODB_v3_ON_1,ON,dataset,Buildings; Long Term Care,4,0.0002
ODB_v3_ON_1,ON,dataset,Building Outlines; Places of Interest and Toronto Attractions,4,0.0002
ODB_v3_ON_1,ON,dataset,Building Outlines; Licensed Child Care Centres; School Locations - All Types; Parks and Recreation Facilities,4,0.0002
ODB_v3_ON_1,ON,dataset,Building Outlines; Fire Facility Locations; Ambulance Station Locations,4,0.0002
ODB_v3_ON_1,ON,dataset,Building Outlines; Ambulance Station Locations; Fire Facility Locations,4,0.0002
ODB_v3_ON_1,ON,dataset,Building Footprints (Open Data View); School,4,0.0002
ODB_v3_ON_1,ON,dataset,Building Footprints (Open Data View); Library,4,0.0002
ODB_v3_ON_1,ON,dataset,Building Footprint; Address Point; Municipal Office,4,0.0002
ODB_v3_ON_1,ON,dataset,Oshawa Building Footprints; Oshawa Addresses; Oshawa Fire Station Locations,3,0.0001
ODB_v3_ON_1,ON,dataset,Buildings; Place of Worship; Civic Address Points,3,0.0001
ODB_v3_ON_1,ON,dataset,Buildings; Government Centre; Civic Address Points,3,0.0001
ODB_v3_ON_1,ON,dataset,Buildings; Civic Address Points; Shopping Centre,3,0.0001
ODB_v3_ON_1,ON,dataset,Buildings; Civic Address Points; Place of Worship,3,0.0001
ODB_v3_ON_1,ON,dataset,Buildings; Civic Address Points; Government Centre,3,0.0001
ODB_v3_ON_1,ON,dataset,Buildings; Civic Address Points; Fire Stations,3,0.0001
ODB_v3_ON_1,ON,dataset,Buildings; Ambulance Stations,3,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; School Locations - All Types; Licensed Child Care Centres,3,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; School Locations - All Types; EarlyON Child and Family Centres,3,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; Licensed Child Care Centres; Places of Worship,3,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; EarlyON Child and Family Centres; Places of Worship,3,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; About Address Points (Municipal) - Toronto One Address Repository; Parks and Recreation Facilities; School Locations - All Types,3,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; About Address Points (Municipal) - Toronto One Address Repository; EarlyON Child and Family Centres; Licensed Child Care Centres,3,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints; Municipal Address Points; Ottawa Craft Breweries 2023,3,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints Caledon,3,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints (Open Data View); School; Civic Address Points (Open Data View),3,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints (Open Data View); Civic Address Points (Open Data View); Municipal Office,3,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints (Open Data View); Civic Address Points (Open Data View); Library,3,0.0001
ODB_v3_ON_1,ON,dataset,Building,3,0.0001
ODB_v3_ON_1,ON,dataset,"Automatically Extracted Buildings; Power Plants, 100 MW or more - North American Cooperation on Energy Information",3,0.0001
ODB_v3_ON_1,ON,dataset,Automatically Extracted Buildings; National Railway Network - NRWN - GeoBase Series,3,0.0001
ODB_v3_ON_1,ON,dataset,Oshawa Building Footprints; Oshawa Places of Worship; Oshawa Addresses,2,0.0001
ODB_v3_ON_1,ON,dataset,Oshawa Building Footprints; Oshawa Fire Station Locations; Oshawa Addresses,2,0.0001
ODB_v3_ON_1,ON,dataset,Buildings; Museums; Civic Address Points,2,0.0001
ODB_v3_ON_1,ON,dataset,Buildings; Hospitals,2,0.0001
ODB_v3_ON_1,ON,dataset,Buildings; Courthouses,2,0.0001
ODB_v3_ON_1,ON,dataset,Buildings; Civic Address Points; Museums,2,0.0001
ODB_v3_ON_1,ON,dataset,Buildings; Civic Address Points; Childcare,2,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; Retirement Homes; About Address Points (Municipal) - Toronto One Address Repository,2,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; Parks and Recreation Facilities; About Address Points (Municipal) - Toronto One Address Repository; School Locations - All Types,2,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; Licensed Child Care Centres; About Address Points (Municipal) - Toronto One Address Repository; School Locations - All Types,2,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; EarlyON Child and Family Centres; Parks and Recreation Facilities,2,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; About Address Points (Municipal) - Toronto One Address Repository; Parks and Recreation Facilities; Licensed Child Care Centres; School Locations - All Types,2,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; About Address Points (Municipal) - Toronto One Address Repository; Fire Facility Locations; Licensed Child Care Centres,2,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; About Address Points (Municipal) - Toronto One Address Repository; Fire Facility Locations; Ambulance Station Locations,2,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; About Address Points (Municipal) - Toronto One Address Repository; EarlyON Child and Family Centres; Licensed Child Care Centres; School Locations - All Types,2,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints; Municipal Address Points; Cultural Spaces Inventory - Store; Cultural Spaces Inventory - Learning,2,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints; Municipal Address Points; Cultural Spaces Inventory - Store; Cultural Spaces Inventory - Food,2,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints; Municipal Address Points; Cultural Spaces Inventory - Heritage; Cultural Spaces Inventory - Food,2,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints; Cultural Spaces Inventory - Learning; Cultural Spaces Inventory - Heritage,2,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints (Open Data View); Municipal Office,2,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints (Open Data View); Community Hall,2,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprint; Municipal Office,2,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprint; Addressing - Civic Addresses,2,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprint; Address Point; Hospital; Post-Secondary Institution,2,0.0001
ODB_v3_ON_1,ON,dataset,Pickering Building Footprints; Pickering Points of Interest; Pickering Address Points,1,0.0001
ODB_v3_ON_1,ON,dataset,Oshawa Building Footprints; Oshawa Places of Worship; Oshawa Senior's Residences,1,0.0001
ODB_v3_ON_1,ON,dataset,Oshawa Building Footprints; Oshawa Educational Facilities; Oshawa Places of Worship,1,0.0001
ODB_v3_ON_1,ON,dataset,Oshawa Building Footprints; Oshawa Educational Facilities; Oshawa Addresses,1,0.0001
ODB_v3_ON_1,ON,dataset,Oshawa Building Footprints; Oshawa Addresses; Oshawa Community Centres; Oshawa Educational Facilities,1,0.0001
ODB_v3_ON_1,ON,dataset,Buildings; Train Station,1,0.0001
ODB_v3_ON_1,ON,dataset,Buildings; RCMP,1,0.0001
ODB_v3_ON_1,ON,dataset,Buildings; Post-Secondary Education Facilities,1,0.0001
ODB_v3_ON_1,ON,dataset,Buildings; Police Stations,1,0.0001
ODB_v3_ON_1,ON,dataset,Buildings; Education Facility; Civic Address Points,1,0.0001
ODB_v3_ON_1,ON,dataset,Buildings; Cornwall Schools,1,0.0001
ODB_v3_ON_1,ON,dataset,Buildings; Civic Address Points; Retirement Residence,1,0.0001
ODB_v3_ON_1,ON,dataset,Buildings; Childcare; Place of Worship,1,0.0001
ODB_v3_ON_1,ON,dataset,Buildings; Childcare; Civic Address Points,1,0.0001
ODB_v3_ON_1,ON,dataset,Buildings; Bus Station,1,0.0001
ODB_v3_ON_1,ON,dataset,Buildings; Ambulance Stations; Hospitals,1,0.0001
ODB_v3_ON_1,ON,dataset,Buildings; Ambulance Stations; Fire Stations,1,0.0001
ODB_v3_ON_1,ON,dataset,Buildings; Address Points; Heritage Cornwall DesignatedSites; Cornwall Schools,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; School Locations - All Types; Places of Worship,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; Police Facility Locations,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; Places of Worship; Licensed Child Care Centres,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; Licensed Child Care Centres; School Locations - All Types; Places of Worship,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; Licensed Child Care Centres; School Locations - All Types; EarlyON Child and Family Centres,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; Licensed Child Care Centres; Retirement Homes; About Address Points (Municipal) - Toronto One Address Repository,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; Licensed Child Care Centres; EarlyON Child and Family Centres,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; EarlyON Child and Family Centres; School Locations - All Types; About Address Points (Municipal) - Toronto One Address Repository,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; EarlyON Child and Family Centres; Parks and Recreation Facilities; About Address Points (Municipal) - Toronto One Address Repository,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; EarlyON Child and Family Centres; Licensed Child Care Centres; About Address Points (Municipal) - Toronto One Address Repository,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; Ambulance Station Locations; Police Facility Locations,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; About Address Points (Municipal) - Toronto One Address Repository; Places of Worship; Licensed Child Care Centres,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; About Address Points (Municipal) - Toronto One Address Repository; EarlyON Child and Family Centres; School Locations - All Types; Parks and Recreation Facilities,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; About Address Points (Municipal) - Toronto One Address Repository; EarlyON Child and Family Centres; Places of Worship,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Outlines; About Address Points (Municipal) - Toronto One Address Repository; EarlyON Child and Family Centres; Parks and Recreation Facilities,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints; Ottawa Craft Breweries 2023; Municipal Address Points; Cultural Spaces Inventory - Food,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints; Municipal Address Points; Cultural Spaces Inventory - Food; Cultural Spaces Inventory - Store,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints; Municipal Address Points; Cultural Spaces Inventory - Community; Cultural Spaces Inventory - Learning,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints; Cultural Spaces Inventory - Store; Ottawa Craft Breweries 2023; Municipal Address Points,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints; Cultural Spaces Inventory - Store; Cultural Spaces Inventory - Learning; Municipal Address Points,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints; Cultural Spaces Inventory - Store; Cultural Spaces Inventory - Learning,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints; Cultural Spaces Inventory - Learning; Cultural Spaces Inventory - Food,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints; Cultural Spaces Inventory - Learning; Cultural Spaces Inventory - Community; Municipal Address Points,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints; Cultural Spaces Inventory - Heritage; Cultural Spaces Inventory - Learning; Municipal Address Points,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints; Cultural Spaces Inventory - Heritage; Cultural Spaces Inventory - Food; Municipal Address Points,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints; Cultural Spaces Inventory - Food; Ottawa Craft Breweries 2023; Municipal Address Points; Cultural Spaces Inventory - Learning,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints; Cultural Spaces Inventory - Food; Ottawa Craft Breweries 2023; Municipal Address Points,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints; Cultural Spaces Inventory - Food; Municipal Address Points; Ottawa Craft Breweries 2023,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints; Cultural Spaces Inventory - Food; Municipal Address Points; Cultural Spaces Inventory - Heritage,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints; Cultural Spaces Inventory - Food; Cultural Spaces Inventory - Store; Municipal Address Points,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints; Cultural Spaces Inventory - Food; Cultural Spaces Inventory - Store,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints; Cultural Spaces Inventory - Food; Cultural Spaces Inventory - Learning; Cultural Spaces Inventory - Heritage; Municipal Address Points,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints; Cultural Spaces Inventory - Community; Municipal Address Points; Cultural Spaces Inventory - Heritage,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints; Cultural Spaces Inventory - Community; Cultural Spaces Inventory - Learning,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints in the City of Quinte West; Trenton Memorial Hospital,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints in the City of Quinte West; Quinte West OPP Station,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints Caledon; Address Points,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints (Open Data View); Municipal Office; Library,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprints (Open Data View); Civic Address Points (Open Data View); Community Hall; Library,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprint; Post-Secondary Institution; Address Point,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprint; Post-Secondary Institution,1,0.0001
ODB_v3_ON_1,ON,dataset,Building Footprint; Address Point; Municipal Office; Post-Secondary Institution,1,0.0001
ODB_v3_ON_1,ON,type,..,1892893,94.6446
ODB_v3_ON_1,ON,type,Residential,51728,2.5864
ODB_v3_ON_1,ON,type,Detached,17847,0.8923
ODB_v3_ON_1,ON,type,Shed,13806,0.6903
ODB_v3_ON_1,ON,type,Emerging Residential,4442,0.2221
ODB_v3_ON_1,ON,type,Detatched Garage,3777,0.1888
ODB_v3_ON_1,ON,type,Barn,2031,0.1016
ODB_v3_ON_1,ON,type,Commercial,1801,0.0901
ODB_v3_ON_1,ON,type,ORM_Boundary,1654,0.0827
ODB_v3_ON_1,ON,type,Place of Worship,1124,0.0562
ODB_v3_ON_1,ON,type,Urban_Centre,858,0.0429
ODB_v3_ON_1,ON,type,School,782,0.0391
ODB_v3_ON_1,ON,type,Detached Garage,585,0.0293
ODB_v3_ON_1,ON,type,Rowhouse,574,0.0287
ODB_v3_ON_1,ON,type,General,508,0.0254
ODB_v3_ON_1,ON,type,Manufacturing,499,0.0249
ODB_v3_ON_1,ON,type,Trailer,463,0.0232
ODB_v3_ON_1,ON,type,Open Space,328,0.0164
ODB_v3_ON_1,ON,type,Agricultural,278,0.0139
ODB_v3_ON_1,ON,type,Special Uses,275,0.0138
ODB_v3_ON_1,ON,type,Institutional,264,0.0132
ODB_v3_ON_1,ON,type,Community Centre,248,0.0124
ODB_v3_ON_1,ON,type,Plex,222,0.0111
ODB_v3_ON_1,ON,type,Apartment,203,0.0101
ODB_v3_ON_1,ON,type,Condominium,195,0.0097
ODB_v3_ON_1,ON,type,Public Elementary School,181,0.0091
ODB_v3_ON_1,ON,type,General_Employment,163,0.0081
ODB_v3_ON_1,ON,type,Other,160,0.008
ODB_v3_ON_1,ON,type,NHS,152,0.0076
ODB_v3_ON_1,ON,type,Fire Station,122,0.0061
ODB_v3_ON_1,ON,type,Unknown,108,0.0054
ODB_v3_ON_1,ON,type,Storage,101,0.005
ODB_v3_ON_1,ON,type,Mixed Office / Light Employment,96,0.0048
ODB_v3_ON_1,ON,type,Catholic Elementary School,82,0.0041
ODB_v3_ON_1,ON,type,Museum,77,0.0039
ODB_v3_ON_1,ON,type,Mobile Home,75,0.0037
ODB_v3_ON_1,ON,type,Church,65,0.0032
ODB_v3_ON_1,ON,type,High Rise Apartment,51,0.0026
ODB_v3_ON_1,ON,type,Education,49,0.0024
